char_name,profession,sub_profession,rarity,skill_index,skill_name,damage_type,scenario,target_def,target_res,atk_final,atk_base,trust_atk,pot_atk,mod_atk,tal_atk_pct,mult,hit_times,max_target,duration,interval,attack_count,per_hit_raw,per_hit_eff,burst_raw,burst_eff,dps_eff,cycle_dps_eff,cycle_dps_avg_eff,heal_total,heal_dps,heal_cycle_dps,chain_times,aoe_total_raw,elemental_total,element_type,elemental_dps,time_to_burst,time_to_burst_boss,burst_trigger_dps,burst_extra_dps,burst_dps,sp_type,sp_cost,init_sp,module_used
羽毛笔,WARRIOR,reaper,4,1,收割,physical,base,0,0,815.4,650.0,75.0,0.0,30.0,0.08,1.7,1,1,25.0,0.7766990291262136,33,1386.2,1386.2,45743,45743,1829.8,1307.0,1493.3,,,,,,,,,,,,,,1,40,30,水蓝色黎明
陨星,SNIPER,aoesniper,4,0,霰射弹头,physical,base,0,0,1624.0,865.0,85.0,0.0,65.0,0.6,2.15,1,1,,,1,3491.6,3491.6,3491,3491,,,,,,,,,,,,,,,,,2,3,0,无名的身份牌
陨星,SNIPER,aoesniper,4,1,高爆弹头,physical,base,0,0,1624.0,865.0,85.0,0.0,65.0,0.6,3.0,1,1,10.0,,1,4872.0,4872.0,4872,4872,487.2,162.4,595.5,,,,,,,,,,,,,,1,20,0,无名的身份牌
战车,WARRIOR,sword,4,0,燃烧榴弹,arts,base,0,0,716.0,621.0,40.0,0.0,55.0,0.0,0.7,1,1,,,1,501.2,501.2,501,501,,,,,,,,,,,,,,,,,2,15,0,轻机枪枪架
战车,WARRIOR,sword,4,1,倾泻弹药,physical,base,0,0,716.0,621.0,40.0,0.0,55.0,0.0,2.0,1,1,4.0,0.45000000000000007,9,1432.0,1432.0,12888,12888,3222.0,,,,,,,,,,,,,,,,2,25,0,轻机枪枪架
折光,CASTER,primcaster,4,0,镭射穿凿,arts,base,0,0,870.8,578.0,65.0,0.0,65.0,0.23,2.1,1,1,20.0,1.6,13,1828.8,1828.8,23773,23773,1188.7,792.5,995.7,,,,,,1698,withered,84.9,11.78,23.56,448.1,158.5,606.7,1,30,20,凡石
真理,SUPPORT,slower,4,1,文学风暴,arts,base,0,0,583.0,518.0,65.0,0.0,0.0,0.0,1.75,1,3.0,25.0,1.507936507936508,17,1020.2,1020.2,17344,17344,693.8,385.4,566.8,,,,,52032,,,,,,,,,1,50,30,读书笔记
折桠,TANK,unyield,4,1,生存决心,physical,base,0,0,865.0,865.0,0.0,0.0,0.0,0.0,2.5,1,1,15.0,1.6,10,2162.5,2162.5,21625,21625,1441.7,772.3,1050.4,,,,,,,,,,,,,,1,18,5,“时间的痕迹”
至简,CASTER,funnel,4,0,迅捷打击·γ型,arts,base,0,0,390.0,320.0,40.0,0.0,30.0,0.0,1.45,1,1,35.0,0.896551724137931,40,565.5,565.5,22620,22620,646.3,411.3,574.4,,,,,,,,,,,,,,1,35,15,“新家园”
至简,CASTER,funnel,4,1,神工意匠,arts,base,0,0,390.0,320.0,40.0,0.0,30.0,0.0,2.0,1,1,,,1,780.0,780.0,780,780,,780.0,1170.0,,,,,,,,,,,,,,1,5,4,“新家园”
濯尘芙蓉,MEDIC,incantationmedic,4,0,攻击力强化·γ型,none,base,0,0,611.0,511.0,60.0,0.0,40.0,0.0,2.0,1,1,30.0,1.6,19,1222.0,,23218,,,,,,,,,,,,,,,,,,1,30,15,结晶胸花
濯尘芙蓉,MEDIC,incantationmedic,4,1,抚业之触,arts,base,0,0,611.0,511.0,60.0,0.0,40.0,0.0,1.7,1,2.0,8.0,1.6,5,1038.7,1038.7,5193,5193,649.2,324.6,515.5,,,,,10387,,,,,,,,,1,18,10,结晶胸花
铸铁,WARRIOR,artsfghter,4,1,破浪回神,physical,base,0,0,660.0,620.0,0.0,0.0,40.0,0.0,2.1,1,1,30.0,1.016260162601626,30,1386.0,1386.0,41580,41580,1386.0,831.6,1095.6,,,,,,,,,,,,,,1,30,10,漫游者的压舱石
子月,SNIPER,longrange,4,0,狩猎时刻,physical,base,0,0,1142.0,1034.0,40.0,0.0,68.0,0.0,2.0,1,1,18.0,2.7,7,2284.0,2284.0,15988,15988,888.2,571.0,734.1,,,,,,,,,,,,,,1,20,10,“移动的窝”
艾丝黛尔,WARRIOR,centurion,3,0,攻击力强化·β型,physical,base,0,0,742.0,690.0,0.0,0.0,52.0,0.0,1.8,1,1,25.0,1.2,21,1335.6,1335.6,28047,28047,1121.9,561.0,872.6,,,,,,,,,,,,,,1,35,10,荒野地的饯别礼
艾丝黛尔,WARRIOR,centurion,3,1,舍身突击,physical,base,0,0,742.0,690.0,0.0,0.0,52.0,0.0,2.5,1,1,15.0,1.2,13,1855.0,1855.0,24115,24115,1607.7,,,,,,,,,,,,,,,,4,20,10,荒野地的饯别礼
安比尔,SNIPER,longrange,3,1,雷达定位,physical,base,0,0,1133.0,977.0,75.0,0.0,81.0,0.0,2.0,1,1,40.0,3.6,12,2266.0,2266.0,27192,27192,679.8,494.4,618.0,,,,,,,,,,,,,,1,25,10,便携雷达的辅助器材
暗索,SPECIAL,hookmaster,3,0,勾爪发射,physical,base,0,0,759.0,728.0,0.0,0.0,31.0,0.0,1.9,1,1,,,1,1442.1,1442.1,1442,1442,,288.4,743.8,,,,,,,,,,,,,,1,5,0,铁皮首饰盒
暗索,SPECIAL,hookmaster,3,1,复式勾爪,physical,base,0,0,759.0,728.0,0.0,0.0,31.0,0.0,2.25,1,2.0,,,1,1707.8,1707.8,1707,1707,,341.6,797.0,,,,,3415,,,,,,,,,1,15,10,铁皮首饰盒
阿消,SPECIAL,pusher,3,0,水蒸气泵,physical,base,0,0,648.0,580.0,35.0,0.0,33.0,0.0,1.5,1,1,,,1,972.0,972.0,972,972,,194.4,842.4,,,,,,,,,,,,,,1,5,0,客制化防火服
阿消,SPECIAL,pusher,3,1,高压水炮,physical,base,0,0,648.0,580.0,35.0,0.0,33.0,0.0,3.0,1,1,,,1,1944.0,1944.0,1944,1944,,114.4,686.1,,,,,,,,,,,,,,1,17,0,客制化防火服
白雪,SNIPER,aoesniper,3,1,凝武,arts,base,0,0,1076.4,797.0,70.0,0.0,30.0,0.2,0.8,1,1,25.0,2.6666666666666665,10,861.1,861.1,8611,8611,344.4,172.2,387.5,,,,,,,,,,,,,,1,25,0,手里剑
波登可,SUPPORT,slower,3,0,花香疗法,arts,base,0,0,634.4,492.0,50.0,0.0,40.0,0.09,1.6,1,1,25.0,1.8095238095238095,14,1015.0,1015.0,14210,14210,568.4,355.3,498.0,,,,,,,,,,,,,,1,25,10,“不谢的苗圃”
波登可,SUPPORT,slower,3,1,孢子扩散,arts,base,0,0,634.4,492.0,50.0,0.0,40.0,0.09,0.8,1,1,,,1,507.5,507.5,507,507,,39.0,429.4,,,,,,,,,,,,,,1,23,10,“不谢的苗圃”
布丁,CASTER,chain,3,1,扩散电流,arts,base,0,0,709.9,542.0,70.0,0.0,0.0,0.16,2.1,1,4.0,20.0,2.1904761904761902,10,1490.8,1490.8,14908,14908,745.4,426.0,567.9,,,,,59633,,,,,,,,,1,35,20,便携测电设备
缠丸,WARRIOR,fearless,3,1,恶鬼之力,physical,base,0,0,971.0,916.0,0.0,0.0,55.0,0.0,2.5,1,1,15.0,1.5,10,2427.5,2427.5,24275,24275,1618.3,809.2,1132.8,,,,,,,,,,,,,,1,25,10,断竹插花作品
骋风,WARRIOR,librator,3,1,招无虚发,physical,base,0,0,342.0,290.0,30.0,0.0,22.0,0.0,2.0,1,2.0,25.0,1.2,21,684.0,684.0,14364,14364,574.6,287.3,430.9,,,,,28728,,,,,,,,,1,40,15,义
地灵,SUPPORT,slower,3,0,攻击力强化·β型,arts,base,0,0,530.0,480.0,50.0,0.0,0.0,0.0,1.8,1,1,25.0,1.9,14,954.0,954.0,13356,13356,534.2,267.1,415.5,,,,,,,,,,,,,,1,35,10,待确认的申请表
冬时,PIONEER,agent,3,0,数据分析,physical,base,0,0,537.0,537.0,0.0,0.0,0.0,0.0,2.8,1,1,,,1,1503.6,1503.6,1503,1503,,,,,,,,,,,,,,,,,2,7,2,缺角的权限
断罪者,WARRIOR,fearless,3,0,断罪,physical,base,0,0,1031.0,929.0,22.0,0.0,80.0,0.0,2.0,1,1,,,1,2062.0,2062.0,2062,2062,,515.5,1288.8,,,,,,,,,,,,,,1,4,0,断罪之拳
杜宾,WARRIOR,instructor,3,0,强力击·β型,physical,base,0,0,753.5,602.0,30.0,0.0,53.0,0.1,2.3,1,1,,,1,1733.1,1733.1,1733,1733,,,,,,,,,,,,,,,,,2,3,0,军用望远镜
杜宾,WARRIOR,instructor,3,1,鞭策,physical,base,0,0,753.5,602.0,30.0,0.0,53.0,0.1,1.8,1,1,25.0,0.875,29,1356.3,1356.3,39332,39332,1573.3,715.1,1194.6,,,,,,,,,,,,,,1,70,40,军用望远镜
芳汀,WARRIOR,lord,3,0,小玩笑,physical,base,0,0,740.0,640.0,55.0,0.0,45.0,0.0,1.5,1,1,15.0,1.1607142857142858,13,1110.0,1110.0,14430,14430,962.0,577.2,843.6,,,,,,,,,,,,,,1,25,15,芳汀之书
芳汀,WARRIOR,lord,3,1,致命恶作剧,arts,base,0,0,740.0,640.0,55.0,0.0,45.0,0.0,1.6,1,2.0,20.0,1.1607142857142858,18,1184.0,1184.0,21312,21312,1065.6,608.9,883.8,,,,,42624,,,,,,,,,1,30,15,芳汀之书
古米,TANK,guardian,3,1,食粮烹制,physical,base,0,0,490.0,435.0,0.0,0.0,55.0,0.0,1.8,1,1,30.0,2.5,12,882.0,882.0,10584,10584,352.8,264.6,374.9,,,,,,,,,,,,,,1,30,20,蜜糖馅饼礼包
红豆,PIONEER,charger,3,0,攻击力强化·β型,physical,base,0,0,684.0,558.0,60.0,0.0,65.0,0.0,1.8,1,1,25.0,1.0,25,1231.2,1231.2,30780,30780,1231.2,615.6,957.6,,,,,,,,,,,,,,1,35,10,伟大的摇滚
红豆,PIONEER,charger,3,1,槌音,physical,base,0,0,684.0,558.0,60.0,0.0,65.0,0.0,3.0,1,1,30.0,1.5,20,2052.0,2052.0,41040,41040,1368.0,912.0,1140.0,,,,,,,,,,,,,,1,25,10,伟大的摇滚
红云,SNIPER,fastshot,3,0,攻击力强化·β型,physical,base,0,0,581.0,485.0,65.0,0.0,31.0,0.0,1.8,1,1,25.0,1.0,25,1045.8,1045.8,26145,26145,1045.8,522.9,813.4,,,,,,,,,,,,,,1,35,10,“不落”
红云,SNIPER,fastshot,3,1,双弦开弓,physical,base,0,0,581.0,485.0,65.0,0.0,31.0,0.0,1.45,1,2.0,20.0,1.0,20,842.4,842.4,16849,16849,842.5,561.6,755.3,,,,,33698,,,,,,,,,1,20,10,“不落”
坚雷,TANK,artsprotector,3,0,攻击力强化·β型,physical,base,0,0,770.6,583.0,65.0,0.0,40.0,0.12,1.8,1,1,25.0,1.6,16,1387.0,1387.0,22192,22192,887.7,443.8,690.4,,,,,,,,,,,,,,1,35,10,守护的道路
坚雷,TANK,artsprotector,3,1,起盾回击,physical,base,0,0,770.6,583.0,65.0,0.0,40.0,0.12,1.8,1,1,30.0,1.6,19,1387.0,1387.0,26353,26353,878.4,,,,,,,,,,,,,,,,4,25,12,守护的道路
嘉维尔,MEDIC,physician,3,0,活力再生,none,base,0,0,566.5,450.0,30.0,0.0,35.0,0.1,0.35,1,1,5.0,1.0,5,198.3,,991,,,,,991,198.3,76.3,,,,,,,,,,,1,8,0,“请遵医嘱”
嘉维尔,MEDIC,physician,3,1,活力再生·广域,none,base,0,0,566.5,450.0,30.0,0.0,35.0,0.1,0.3,1,1,10.0,1.0,10,169.9,,1699,,,,,1699,169.9,85.0,,,,,,,,,,,1,60,50,“请遵医嘱”
孑,SPECIAL,merchant,3,0,断螯,physical,base,0,0,764.0,674.0,40.0,0.0,50.0,0.0,1.7,1,1,,,1,1298.8,1298.8,1298,1298,,324.7,1088.7,,,,,,,,,,,,,,1,4,0,精钢刀具套组
孑,SPECIAL,merchant,3,1,刺身拼盘,physical,base,0,0,764.0,674.0,40.0,0.0,50.0,0.0,1.6,1,1,,,1,1222.4,1222.4,1222,1222,,152.8,916.8,,,,,,,,,,,,,,1,8,0,精钢刀具套组
杰克,WARRIOR,fighter,3,0,给你一拳！,physical,base,0,0,619.0,529.0,60.0,0.0,30.0,0.0,2.5,1,1,,,1,1547.5,1547.5,1547,1547,,,,,,,,,,,,,,,,,2,3,0,D32钢椅
杰克,WARRIOR,fighter,3,1,全神贯注！,physical,base,0,0,619.0,529.0,60.0,0.0,30.0,0.0,1.6,1,1,18.0,1.28,15,990.4,990.4,14856,14856,825.3,450.2,825.3,,,,,,,,,,,,,,1,30,15,D32钢椅
杰西卡,SNIPER,fastshot,3,0,强力击·β型,physical,base,0,0,604.2,475.0,65.0,0.0,30.0,0.06,2.3,1,1,,,1,1389.7,1389.7,1389,1389,,,,,,,,,,,,,,,,,2,3,0,杰西卡的订单
杰西卡,SNIPER,fastshot,3,1,掩护烟幕,physical,base,0,0,604.2,475.0,65.0,0.0,30.0,0.06,1.8,1,1,25.0,0.8064516129032258,32,1087.6,1087.6,34801,34801,1392.1,773.4,1109.0,,,,,,,,,,,,,,1,40,20,杰西卡的订单
卡达,CASTER,funnel,3,0,攻击力强化·β型,arts,base,0,0,400.0,315.0,60.0,0.0,25.0,0.0,1.8,1,1,25.0,1.1016949152542372,23,720.0,720.0,16560,16560,662.4,331.2,515.2,,,,,,,,,,,,,,1,35,10,大菲林脱敏实验
卡达,CASTER,funnel,3,1,同步索敌攻击,arts,base,0,0,400.0,315.0,60.0,0.0,25.0,0.0,1.7,1,1,30.0,1.1016949152542372,28,680.0,680.0,19040,19040,634.7,346.2,513.5,,,,,,,,,,,,,,1,45,20,大菲林脱敏实验
刻刀,WARRIOR,sword,3,0,红移,physical,base,0,0,706.0,571.0,70.0,0.0,65.0,0.0,3.4,1,1,,,1,2400.4,2400.4,2400,2400,,,,,,,,,,,,,,,,,2,11,5,可替换刀具套装
刻刀,WARRIOR,sword,3,1,绯红刺刀,physical,base,0,0,706.0,571.0,70.0,0.0,65.0,0.0,4.5,1,6.0,,,1,3177.0,3177.0,3177,3177,,,,,,,,19062,,,,,,,,,2,12,5,可替换刀具套装
流星,SNIPER,fastshot,3,0,碎甲击,physical,base,0,0,560.0,465.0,65.0,0.0,30.0,0.0,1.8,1,1,5.0,1.0,5,1008.0,1008.0,5040,5040,1008.0,,,,,,,,,,,,,,,,2,4,0,猎刀
流星,SNIPER,fastshot,3,1,碎甲击·扩散,physical,base,0,0,560.0,465.0,65.0,0.0,30.0,0.0,2.0,1,1,5.0,,1,1120.0,1120.0,1120,1120,224.0,,,,,,,,,,,,,,,,2,15,0,猎刀
罗比菈塔,SUPPORT,craftsman,3,0,叙拉古式上妆,arts,base,0,0,570.0,535.0,35.0,0.0,0.0,0.0,1.5,1,1,35.0,1.5,24,855.0,855.0,20520,20520,586.3,456.0,544.7,,,,,,,,,,,,,,1,25,15,半自动造型工具套组
罗小黑,WARRIOR,lord,3,1,碎金为刃,physical,base,0,0,768.0,698.0,30.0,0.0,40.0,0.0,1.7,1,1,20.0,1.3,16,1305.6,1305.6,20889,20889,1044.5,522.2,829.4,,,,,,,,,,,,,,1,35,15,毛线球
露托,TANK,unyield,3,0,强力击·β型,physical,base,0,0,790.0,790.0,0.0,0.0,0.0,0.0,2.3,1,1,,,1,1817.0,1817.0,1816,1816,,,,,,,,,,,,,,,,,2,3,0,生还的人与物
梅,SNIPER,fastshot,3,0,麻痹弹,physical,base,0,0,638.4,478.0,65.0,0.0,27.0,0.12,2.0,1,1,,,1,1276.8,1276.8,1276,1276,,,,,,,,,,,,,,,,,2,3,0,新手侦探礼包
梅,SNIPER,fastshot,3,1,束缚电击,physical,base,0,0,638.4,478.0,65.0,0.0,27.0,0.12,2.2,1,1,30.0,1.3636363636363635,22,1404.5,1404.5,30898,30898,1030.0,618.0,898.9,,,,,,,,,,,,,,1,20,0,新手侦探礼包
末药,MEDIC,physician,3,0,二重治疗,none,base,0,0,525.0,465.0,60.0,0.0,0.0,0.0,1.25,1,1,,,1,656.2,,656,,,,,656,,82.0,,,,,,,,,,,1,8,0,“生命的短暂”
末药,MEDIC,physician,3,1,医疗力场,none,base,0,0,525.0,465.0,60.0,0.0,0.0,0.0,1.65,1,1,25.0,2.7142857142857144,10,866.2,,8662,,,,,8662,346.5,157.5,,,,,,,,,,,1,50,20,“生命的短暂”
慕斯,WARRIOR,artsfghter,3,0,挠伤,physical,base,0,0,714.0,644.0,35.0,0.0,35.0,0.0,1.75,1,1,,,1,1249.5,1249.5,1249,1249,,,,,,,,,,,,,,,,,2,4,0,美爪套装二象性
慕斯,WARRIOR,artsfghter,3,1,炸毛,physical,base,0,0,714.0,644.0,35.0,0.0,35.0,0.0,1.75,1,1,40.0,1.25,32,1249.5,1249.5,39984,39984,999.6,533.1,799.7,,,,,,,,,,,,,,1,80,45,美爪套装二象性
泡泡,TANK,protector,3,1,“挨打”,physical,base,0,0,369.9,370.0,0.0,0.0,0.0,0.0,0.5,1,1,25.0,,1,184.9,184.9,184,184,7.4,2.6,203.4,,,,,,,,,,,,,,1,45,0,泡泡闪光必杀剑
铅踝,SNIPER,siegesniper,3,0,贯日,physical,base,0,0,1301.8,920.0,50.0,0.0,55.0,0.27,2.2,1,2.0,,,1,2863.9,2863.9,2863,2863,,,,,,,,5727,,,,,,,,,2,3,0,雪花球
铅踝,SNIPER,siegesniper,3,1,破虹,physical,base,0,0,1301.8,920.0,50.0,0.0,55.0,0.27,2.25,1,1,30.0,1.6,19,2928.9,2928.9,55649,55649,1855.0,1236.7,1525.9,,,,,,,,,,,,,,1,40,25,雪花球
清道夫,PIONEER,pioneer,3,1,冲锋号令·攻击,physical,base,0,0,656.6,470.0,60.0,0.0,36.0,0.16,1.7,1,1,15.0,,1,1116.2,1116.2,1116,1116,74.4,41.3,333.1,,,,,,,,,,,,,,1,30,18,“专属餐具”
清流,MEDIC,healer,3,0,治愈水波,none,base,0,0,521.0,454.0,35.0,0.0,32.0,0.0,3.5,1,1,,,1,1823.5,,1823,,,,,1823,,182.3,,,,,,,,,,,1,20,10,“江河之韵”
深靛,CASTER,mystic,3,0,灯塔守卫者,arts,base,0,0,1286.0,1116.0,100.0,0.0,70.0,0.0,0.5,1,1,4.0,2.115384615384616,2,643.0,643.0,1286,1286,321.5,91.9,459.3,,,,,,,,,,,,,,1,15,5,法杖保养套装
深海色,SUPPORT,summoner,3,0,光影之触,arts,base,0,0,438.0,403.0,0.0,0.0,35.0,0.0,1.6,1,1,30.0,1.6,19,700.8,700.8,13315,13315,443.8,221.9,360.6,,,,,,,,,,,,,,1,30,0,诡异的调色盘
石英,WARRIOR,crusher,3,0,攻击力强化·β型,physical,base,0,0,1740.8,1387.0,50.0,0.0,90.0,0.14,1.8,1,1,25.0,2.5,10,3133.4,3133.4,31334,31334,1253.4,626.7,974.8,,,,,,,,,,,,,,1,35,10,钟表修理套组
石英,WARRIOR,crusher,3,1,全力相搏,physical,base,0,0,1740.8,1387.0,50.0,0.0,90.0,0.14,1.25,1,1,20.0,1.3888888888888888,15,2176.0,2176.0,32639,32639,1632.0,816.0,1468.8,,,,,,,,,,,,,,1,40,20,钟表修理套组
霜叶,WARRIOR,lord,3,0,寒霜枪刃,physical,base,0,0,710.0,660.0,0.0,0.0,50.0,0.0,1.5,1,1,3.0,,1,1065.0,1065.0,1065,1065,355.0,177.5,532.5,,,,,,,,,,,,,,1,3,0,不歇律动
松果,SNIPER,reaperrange,3,0,RMA长钉,physical,base,0,0,762.0,667.0,55.0,0.0,40.0,0.0,2.0,1,1,,,3,1524.0,1524.0,4572,4572,,169.3,508.0,,,,,,,,,,,,,,1,9,0,移动电箱
酸糖,SNIPER,closerange,3,1,扳机时刻,physical,base,0,0,815.0,735.0,80.0,0.0,0.0,0.0,1.4,1,1,25.0,1.5238095238095237,17,1141.0,1141.0,19397,19397,775.9,484.9,688.7,,,,,,,,,,,,,,1,50,35,“自由、洋葱圈和我”
苏苏洛,MEDIC,physician,3,0,治疗强化·β型,none,base,0,0,548.0,488.0,60.0,0.0,0.0,0.0,1.7,1,1,25.0,2.7142857142857144,10,931.6,,9316,,,,,,,,,,,,,,,,,,1,30,10,医不自治
苏苏洛,MEDIC,physician,3,1,深度治疗,none,base,0,0,548.0,488.0,60.0,0.0,0.0,0.0,2.0,1,1,30.0,1.3902439024390243,22,1096.0,,24112,,,,,,,,,,,,,,,,,,1,15,0,医不自治
调香师,MEDIC,ringhealer,3,0,治疗强化·β型,none,base,0,0,385.0,320.0,25.0,0.0,40.0,0.0,1.7,1,1,25.0,2.85,9,654.5,,5890,,,,,,,,,,,,,,,,,,1,30,10,“爱琴之吻”
调香师,MEDIC,ringhealer,3,1,精调,none,base,0,0,385.0,320.0,25.0,0.0,40.0,0.0,3.5,1,1,30.0,5.7,6,1347.5,,8085,,,,,,,,,,,,,,,,,,1,60,20,“爱琴之吻”
协律,CASTER,blastcaster,3,0,反拍重音,arts,base,0,0,948.0,680.0,60.0,0.0,50.0,0.2,2.0,1,1,,,1,1896.0,1896.0,1896,1896,,237.0,592.5,,,,,,,,,,,,,,1,8,0,移动八音盒
协律,CASTER,blastcaster,3,1,震爆调谐,arts,base,0,0,948.0,680.0,60.0,0.0,50.0,0.2,0.4,1,1,32.0,2.9,12,379.2,379.2,4550,4550,142.2,94.8,213.3,,,,,,,,,,,,,,1,48,32,移动八音盒
休谟斯,WARRIOR,reaper,3,0,固废切割,physical,base,0,0,666.0,616.0,30.0,0.0,20.0,0.0,2.5,1,1,,,1,1665.0,1665.0,1665,1665,,,,,,,,,,,,,,,,,2,3,0,恶地奇异工具套组
宴,WARRIOR,musha,3,1,落地斩·破门,physical,base,0,0,814.3,693.0,30.0,0.0,60.0,0.04,2.1,1,1,16.0,,1,1710.1,1710.1,1710,1710,106.9,,,,,,,,,,,,,,,,8,0,0,翻盖手机
夜烟,CASTER,corecaster,3,0,攻击力强化·β型,arts,base,0,0,683.0,583.0,60.0,0.0,40.0,0.0,1.8,1,1,25.0,1.6,16,1229.4,1229.4,19670,19670,786.8,393.4,612.0,,,,,,,,,,,,,,1,35,10,女巫的帽子
夜烟,CASTER,corecaster,3,1,赤色之瞳,arts,base,0,0,683.0,583.0,60.0,0.0,40.0,0.0,1.6,1,1,25.0,1.0,25,1092.8,1092.8,27320,27320,1092.8,546.4,887.9,,,,,,,,,,,,,,1,25,0,女巫的帽子
伊桑,SPECIAL,stalker,3,1,十字悬挂,physical,base,0,0,802.0,742.0,0.0,0.0,60.0,0.0,1.7,1,1,30.0,3.5,9,1363.4,1363.4,12270,12270,409.0,223.1,339.8,,,,,,,,,,,,,,1,25,0,超级喷漆套装
远山,CASTER,splashcaster,3,1,命运,arts,base,0,0,993.6,715.0,70.0,0.0,57.0,0.18,2.0,1,1,30.0,2.457627118644068,13,1987.1,1987.1,25832,25832,861.1,397.4,626.7,,,,,,,,,,,,,,1,85,50,占卜师旅行套装
预备干员-近卫,WARRIOR,fearless,3,1,攻击力强化·β型,physical,base,0,0,939.6,870.0,0.0,0.0,0.0,0.08,1.8,1,1,25.0,1.5,17,1691.3,1691.3,28751,28751,1150.1,575.0,894.5,,,,,,,,,,,,,,1,35,10,
预备干员-近卫,WARRIOR,fearless,3,2,攻击力强化·γ型,physical,base,0,0,939.6,870.0,0.0,0.0,0.0,0.08,2.0,1,1,30.0,1.5,20,1879.2,1879.2,37584,37584,1252.8,835.2,1044.0,,,,,,,,,,,,,,1,30,15,
预备干员-狙击,SNIPER,fastshot,3,1,攻击力强化·β型,physical,base,0,0,557.3,451.0,65.0,0.0,0.0,0.08,1.8,1,1,25.0,1.0,25,1003.1,1003.1,25077,25077,1003.1,501.6,780.2,,,,,,,,,,,,,,1,35,10,
预备干员-狙击,SNIPER,fastshot,3,2,攻击力强化·γ型,physical,base,0,0,557.3,451.0,65.0,0.0,0.0,0.08,2.0,1,1,30.0,1.0,30,1114.6,1114.6,33436,33436,1114.6,743.0,928.8,,,,,,,,,,,,,,1,30,15,
预备干员-特种,SPECIAL,executor,3,1,一击即退·β型,physical,base,0,0,464.4,430.0,0.0,0.0,0.0,0.08,1.5,1,1,10.0,,1,696.6,696.6,696,696,69.7,,,,,,,,,,,,,,,,8,0,0,
预备干员-特种,SPECIAL,executor,3,2,一击即退·γ型,physical,base,0,0,464.4,430.0,0.0,0.0,0.0,0.08,1.8,1,1,10.0,,1,835.9,835.9,835,835,83.6,,,,,,,,,,,,,,,,8,0,0,
预备干员-医疗,MEDIC,physician,3,1,治疗强化·β型,none,base,0,0,518.4,420.0,60.0,0.0,0.0,0.08,1.7,1,1,25.0,2.85,9,881.3,,7931,,,,,,,,,,,,,,,,,,1,30,10,
预备干员-医疗,MEDIC,physician,3,2,治疗强化·γ型,none,base,0,0,518.4,420.0,60.0,0.0,0.0,0.08,1.9,1,1,30.0,2.85,11,985.0,,10834,,,,,,,,,,,,,,,,,,1,30,20,
跃跃,SNIPER,loopshooter,3,0,强力击·β型,physical,base,0,0,695.0,600.0,65.0,0.0,30.0,0.0,2.3,1,1,,,1,1598.5,1598.5,1598,1598,,,,,,,,,,,,,,,,,2,3,0,暖意的归宿
跃跃,SNIPER,loopshooter,3,1,乐趣加倍,physical,base,0,0,695.0,600.0,65.0,0.0,30.0,0.0,1.6,1,1,20.0,1.0,20,1112.0,1112.0,22240,22240,1112.0,,,,,,,,,,,,,,,,2,25,15,暖意的归宿
云迹,SPECIAL,skywalker,3,0,紧急升空,physical,base,0,0,727.0,692.0,35.0,0.0,0.0,0.0,1.8,1,1,40.0,,1,1308.6,1308.6,1308,1308,32.7,,,,,,,,,,,,,,,,8,0,0,
云迹,SPECIAL,skywalker,3,1,掠空飞翎,physical,base,0,0,727.0,692.0,35.0,0.0,0.0,0.0,1.9,1,3.0,30.0,1.5,20,1381.3,1381.3,27626,27626,920.9,690.6,817.9,,,,,82878,,,,,,,,,1,15,5,
