size,dps,skill,supports,def,combined,uplift,utility
4,涤火杰西卡,饱和迸射,凛御银灰+巫恋+灵知,300,6861,0.895,0.0
4,佩佩,时光震荡,巫恋+铃兰+华法琳,300,6861,1.491,0.0
4,能天使,过载模式,初雪+濯尘芙蓉+灵知,300,6860,1.359,4.5
4,史尔特尔,黄昏,巫恋+灵知+华法琳,300,6860,1.616,0.0
4,隐德来希,灵与欲的惜别,巫恋+铃兰+华法琳,300,6857,1.699,0.0
4,涤火杰西卡,饱和迸射,极境+灵知+华法琳,1200,6856,1.197,6.0
4,涤火杰西卡,饱和迸射,灵知+引星棘刺+华法琳,1200,6856,1.197,0.0
3,新约能天使,开火成瘾症,初雪+铃兰,300,6855,0.674,0.0
4,新约能天使,开火成瘾症,初雪+塞雷娅+铃兰,300,6855,0.674,6.0
4,新约能天使,开火成瘾症,初雪+铃兰+阿斯卡纶,300,6855,0.674,6.0
4,新约能天使,开火成瘾症,初雪+铃兰+予愿安洁莉娜,300,6855,0.674,6.0
4,新约能天使,开火成瘾症,初雪+铃兰+泥岩,300,6855,0.674,6.0
4,新约能天使,开火成瘾症,初雪+铃兰+和弦,300,6855,0.674,6.0
4,新约能天使,开火成瘾症,初雪+铃兰+夜魔,300,6855,0.674,6.0
4,新约能天使,开火成瘾症,初雪+铃兰+烛煌,300,6855,0.674,7.5
4,真言,意识联协,巫恋+海霓+华法琳,300,6853,0.983,6.0
4,真言,意识联协,初雪+海霓+华法琳,300,6853,0.983,6.0
4,予愿安洁莉娜,重力自定义,巫恋+海蒂+华法琳,300,6853,1.428,0.0
4,予愿安洁莉娜,重力自定义,初雪+海蒂+华法琳,300,6853,1.428,0.0
4,赤刃明霄陈,赤霄·绝影-驰,凛御银灰+铃兰+华法琳,300,6853,1.283,0.0
4,新约能天使,开火成瘾症,铃兰+濯尘芙蓉+华法琳,1200,6852,1.641,4.5
4,重岳,拂尘,凛御银灰+巫恋+海蒂,300,6850,1.312,0.0
4,重岳,拂尘,海霓+灵知+华法琳,300,6850,1.312,6.0
4,谬因,混沌的本质,凛御银灰+海霓+华法琳,300,6850,1.206,6.0
4,予愿安洁莉娜,酸橙的心事,巫恋+铃兰+华法琳,1200,6850,1.964,0.0
4,烛煌,众恶的焚场,巫恋+初雪+濯尘芙蓉,300,6850,0.78,4.5
4,烛煌,众恶的焚场,巫恋+海霓+灵知,300,6850,0.78,6.0
4,烛煌,众恶的焚场,初雪+海霓+灵知,300,6850,0.78,6.0
4,真言,无言为真,凛御银灰+灵知+华法琳,300,6849,1.345,0.0
3,新约能天使,开火成瘾症,初雪+海蒂,1200,6843,1.637,0.0
4,新约能天使,开火成瘾症,初雪+塞雷娅+海蒂,1200,6843,1.637,6.0
4,新约能天使,开火成瘾症,初雪+海蒂+阿斯卡纶,1200,6843,1.637,6.0
4,新约能天使,开火成瘾症,初雪+海蒂+予愿安洁莉娜,1200,6843,1.637,6.0
4,新约能天使,开火成瘾症,初雪+海蒂+泥岩,1200,6843,1.637,6.0
4,新约能天使,开火成瘾症,初雪+海蒂+和弦,1200,6843,1.637,6.0
4,新约能天使,开火成瘾症,初雪+海蒂+夜魔,1200,6843,1.637,6.0
4,新约能天使,开火成瘾症,初雪+海蒂+烛煌,1200,6843,1.637,7.5
4,贝洛内,军师的手段,巫恋+海蒂+灵知,300,6837,1.528,0.0
4,领主·Sharp,沉默的爆发,极境+海霓+华法琳,300,6836,0.927,12.0
4,领主·Sharp,沉默的爆发,海霓+引星棘刺+华法琳,300,6836,0.927,6.0
4,领主·Sharp,沉默的爆发,凛御银灰+初雪+铃兰,300,6834,0.926,0.0
4,百炼嘉维尔,丛林之魂,极境+海蒂+华法琳,300,6833,0.974,6.0
4,百炼嘉维尔,丛林之魂,海蒂+引星棘刺+华法琳,300,6833,0.974,0.0
4,领主·Sharp,沉默的爆发,巫恋+铃兰+灵知,300,6832,0.925,0.0
4,予愿安洁莉娜,酸橙的心事,初雪+濯尘芙蓉+华法琳,300,6831,1.347,4.5
4,领主·Sharp,沉默的爆发,铃兰+灵知+华法琳,1200,6831,1.802,0.0
3,能天使,过载模式,凛御银灰+华法琳,300,6828,1.348,0.0
4,能天使,过载模式,凛御银灰+塞雷娅+华法琳,300,6828,1.348,6.0
4,能天使,过载模式,凛御银灰+华法琳+阿斯卡纶,300,6828,1.348,6.0
4,能天使,过载模式,凛御银灰+华法琳+予愿安洁莉娜,300,6828,1.348,6.0
4,能天使,过载模式,凛御银灰+华法琳+泥岩,300,6828,1.348,6.0
4,能天使,过载模式,凛御银灰+华法琳+和弦,300,6828,1.348,6.0
4,能天使,过载模式,凛御银灰+华法琳+夜魔,300,6828,1.348,6.0
4,能天使,过载模式,凛御银灰+华法琳+烛煌,300,6828,1.348,7.5
4,忍冬,隐狐之艺,濯尘芙蓉+灵知+华法琳,300,6828,1.341,4.5
4,涤火杰西卡,掩蔽护卫,凛御银灰+濯尘芙蓉+华法琳,300,6827,1.371,4.5
4,忍冬,隐狐之艺,初雪+极境+海蒂,300,6826,1.34,6.0
4,忍冬,隐狐之艺,初雪+海蒂+引星棘刺,300,6826,1.34,0.0
4,佩佩,阻遏混乱锤,初雪+海霓+华法琳,1200,6825,2.335,6.0
4,新约能天使,开火成瘾症,巫恋+极境+海霓,300,6824,0.667,12.0
4,新约能天使,开火成瘾症,巫恋+海霓+引星棘刺,300,6824,0.667,6.0
4,史尔特尔,黄昏,凛御银灰+初雪+华法琳,300,6824,1.602,0.0
4,可露希尔,Q.E.D.,初雪+海蒂+华法琳,1200,6824,9.065,0.0
4,涤火杰西卡,掩蔽护卫,初雪+铃兰+华法琳,1200,6823,34.179,0.0
3,新约能天使,开火成瘾症,凛御银灰+海蒂,300,6821,0.666,0.0
4,新约能天使,开火成瘾症,凛御银灰+塞雷娅+海蒂,300,6821,0.666,6.0
4,新约能天使,开火成瘾症,凛御银灰+海蒂+阿斯卡纶,300,6821,0.666,6.0
4,新约能天使,开火成瘾症,凛御银灰+海蒂+予愿安洁莉娜,300,6821,0.666,6.0
4,新约能天使,开火成瘾症,凛御银灰+海蒂+泥岩,300,6821,0.666,6.0
4,新约能天使,开火成瘾症,凛御银灰+海蒂+和弦,300,6821,0.666,6.0
4,新约能天使,开火成瘾症,凛御银灰+海蒂+夜魔,300,6821,0.666,6.0
4,新约能天使,开火成瘾症,凛御银灰+海蒂+烛煌,300,6821,0.666,7.5
3,灵知,失温症,濯尘芙蓉+华法琳,300,6821,0.725,4.5
4,灵知,失温症,塞雷娅+濯尘芙蓉+华法琳,300,6821,0.725,10.5
4,灵知,失温症,极境+濯尘芙蓉+华法琳,300,6821,0.725,10.5
4,灵知,失温症,濯尘芙蓉+引星棘刺+华法琳,300,6821,0.725,4.5
4,灵知,失温症,濯尘芙蓉+华法琳+阿斯卡纶,300,6821,0.725,10.5
4,灵知,失温症,濯尘芙蓉+华法琳+予愿安洁莉娜,300,6821,0.725,10.5
4,灵知,失温症,濯尘芙蓉+华法琳+泥岩,300,6821,0.725,10.5
4,灵知,失温症,濯尘芙蓉+华法琳+和弦,300,6821,0.725,10.5
4,灵知,失温症,濯尘芙蓉+华法琳+夜魔,300,6821,0.725,10.5
4,灵知,失温症,濯尘芙蓉+华法琳+烛煌,300,6821,0.725,12.0
4,谬因,混沌的本质,海蒂+灵知+华法琳,300,6819,1.196,0.0
4,能天使,过载模式,初雪+铃兰+华法琳,1200,6819,27.964,0.0
4,领主·Sharp,沉默的爆发,巫恋+海蒂+灵知,1200,6817,1.796,0.0
4,新约能天使,开火成瘾症,极境+海霓+华法琳,1200,6815,1.627,12.0
4,新约能天使,开火成瘾症,海霓+引星棘刺+华法琳,1200,6815,1.627,6.0
4,佩佩,阻遏混乱锤,海霓+灵知+华法琳,300,6815,1.313,6.0
4,能天使,过载模式,极境+濯尘芙蓉+华法琳,300,6811,1.342,10.5
4,能天使,过载模式,濯尘芙蓉+引星棘刺+华法琳,300,6811,1.342,4.5
4,百炼嘉维尔,丛林之魂,凛御银灰+初雪+铃兰,300,6811,0.967,0.0
4,艾拉,“博萨克风暴”,极境+灵知+华法琳,300,6809,1.172,6.0
4,艾拉,“博萨克风暴”,灵知+引星棘刺+华法琳,300,6809,1.172,0.0
4,新约能天使,开火成瘾症,凛御银灰+海霓+铃兰,300,6808,0.663,6.0
4,真言,无言为真,凛御银灰+海蒂+华法琳,300,6808,1.331,0.0
4,涤火杰西卡,饱和迸射,初雪+铃兰+灵知,300,6808,0.881,0.0
4,百炼嘉维尔,丛林之魂,极境+海霓+华法琳,300,6808,0.966,12.0
4,百炼嘉维尔,丛林之魂,海霓+引星棘刺+华法琳,300,6808,0.966,6.0
4,真言,意识联协,铃兰+灵知+华法琳,300,6807,0.97,0.0
4,予愿安洁莉娜,酸橙的心事,凛御银灰+铃兰+华法琳,300,6807,1.338,0.0
4,真言,意识联协,巫恋+初雪+海蒂,300,6804,0.969,0.0
4,能天使,过载模式,海霓+海蒂+灵知,300,6802,1.339,6.0
4,予愿安洁莉娜,酸橙的心事,巫恋+濯尘芙蓉+华法琳,300,6802,1.337,4.5
4,忍冬,隐狐之艺,巫恋+初雪+海霓,300,6801,1.332,6.0
4,忍冬,隐狐之艺,巫恋+初雪+海霓,1200,6801,10.799,6.0
4,贝洛内,军师的手段,巫恋+极境+华法琳,300,6800,1.514,6.0
4,贝洛内,军师的手段,巫恋+引星棘刺+华法琳,300,6800,1.514,0.0
4,贝洛内,军师的手段,铃兰+灵知+华法琳,300,6800,1.514,0.0
4,重岳,拂尘,初雪+海蒂+铃兰,300,6798,1.295,0.0
4,贝洛内,军师的手段,海霓+海蒂+华法琳,300,6798,1.514,6.0
4,新约能天使,开火成瘾症,凛御银灰+巫恋+极境,1200,6797,1.62,6.0
4,新约能天使,开火成瘾症,凛御银灰+巫恋+引星棘刺,1200,6797,1.62,0.0
4,可露希尔,Q.E.D.,初雪+海霓+华法琳,300,6795,1.742,6.0
4,真言,无言为真,巫恋+海霓+华法琳,300,6792,1.325,6.0
4,真言,无言为真,初雪+海霓+华法琳,300,6792,1.325,6.0
4,能天使,过载模式,凛御银灰+初雪+濯尘芙蓉,300,6791,1.335,4.5
3,百炼嘉维尔,丛林之魂,巫恋+华法琳,1200,6790,2.419,0.0
4,百炼嘉维尔,丛林之魂,巫恋+塞雷娅+华法琳,1200,6790,2.419,6.0
4,百炼嘉维尔,丛林之魂,巫恋+华法琳+阿斯卡纶,1200,6790,2.419,6.0
4,百炼嘉维尔,丛林之魂,巫恋+华法琳+予愿安洁莉娜,1200,6790,2.419,6.0
4,百炼嘉维尔,丛林之魂,巫恋+华法琳+泥岩,1200,6790,2.419,6.0
4,百炼嘉维尔,丛林之魂,巫恋+华法琳+和弦,1200,6790,2.419,6.0
4,百炼嘉维尔,丛林之魂,巫恋+华法琳+夜魔,1200,6790,2.419,6.0
4,百炼嘉维尔,丛林之魂,巫恋+华法琳+烛煌,1200,6790,2.419,7.5
4,能天使,扫射模式,凛御银灰+铃兰+华法琳,300,6790,1.689,0.0
4,百炼嘉维尔,丛林之魂,海蒂+铃兰+灵知,300,6788,0.961,0.0
4,新约能天使,开火成瘾症,初雪+极境+海霓,1200,6787,1.616,12.0
4,新约能天使,开火成瘾症,初雪+海霓+引星棘刺,1200,6787,1.616,6.0
4,百炼嘉维尔,丛林之魂,巫恋+铃兰+灵知,300,6786,0.96,0.0
4,史尔特尔,黄昏,凛御银灰+巫恋+华法琳,300,6786,1.588,0.0
3,灵知,失温症,海霓+海蒂,300,6785,0.716,6.0
4,灵知,失温症,塞雷娅+海霓+海蒂,300,6785,0.716,12.0
4,灵知,失温症,极境+海霓+海蒂,300,6785,0.716,12.0
4,灵知,失温症,海霓+海蒂+引星棘刺,300,6785,0.716,6.0
4,灵知,失温症,海霓+海蒂+阿斯卡纶,300,6785,0.716,12.0
4,灵知,失温症,海霓+海蒂+予愿安洁莉娜,300,6785,0.716,12.0
4,灵知,失温症,海霓+海蒂+泥岩,300,6785,0.716,12.0
4,灵知,失温症,海霓+海蒂+和弦,300,6785,0.716,12.0
4,灵知,失温症,海霓+海蒂+夜魔,300,6785,0.716,12.0
4,灵知,失温症,海霓+海蒂+烛煌,300,6785,0.716,13.5
4,能天使,过载模式,初雪+极境+铃兰,1200,6784,27.814,6.0
4,能天使,过载模式,初雪+铃兰+引星棘刺,1200,6784,27.814,0.0
4,涤火杰西卡,掩蔽护卫,凛御银灰+海蒂+灵知,300,6783,1.356,0.0
4,烛煌,众恶的焚场,凛御银灰+巫恋+海霓,300,6783,0.763,6.0
4,烛煌,众恶的焚场,凛御银灰+初雪+海霓,300,6783,0.763,6.0
4,予愿安洁莉娜,重力自定义,巫恋+铃兰+华法琳,300,6780,1.402,0.0
4,予愿安洁莉娜,重力自定义,初雪+铃兰+华法琳,300,6780,1.402,0.0
4,艾拉,“博萨克风暴”,海蒂+铃兰+灵知,300,6780,1.163,0.0
4,能天使,过载模式,巫恋+海霓+灵知,300,6779,1.331,6.0
3,新约能天使,开火成瘾症,巫恋+铃兰,300,6777,0.655,0.0
4,新约能天使,开火成瘾症,巫恋+塞雷娅+铃兰,300,6777,0.655,6.0
4,新约能天使,开火成瘾症,巫恋+铃兰+阿斯卡纶,300,6777,0.655,6.0
4,新约能天使,开火成瘾症,巫恋+铃兰+予愿安洁莉娜,300,6777,0.655,6.0
4,新约能天使,开火成瘾症,巫恋+铃兰+泥岩,300,6777,0.655,6.0
4,新约能天使,开火成瘾症,巫恋+铃兰+和弦,300,6777,0.655,6.0
4,新约能天使,开火成瘾症,巫恋+铃兰+夜魔,300,6777,0.655,6.0
4,新约能天使,开火成瘾症,巫恋+铃兰+烛煌,300,6777,0.655,7.5
4,涤火杰西卡,饱和迸射,巫恋+铃兰+灵知,300,6777,0.872,0.0
4,贝洛内,军师的手段,初雪+海蒂+铃兰,300,6773,1.504,0.0
4,佩佩,时光震荡,初雪+灵知+华法琳,1200,6773,1.939,0.0
4,能天使,扫射模式,巫恋+初雪+濯尘芙蓉,300,6773,1.682,4.5
4,能天使,扫射模式,巫恋+初雪+濯尘芙蓉,1200,6773,34.6,4.5
4,能天使,扫射模式,巫恋+极境+华法琳,1200,6772,34.595,6.0
4,能天使,扫射模式,巫恋+引星棘刺+华法琳,1200,6772,34.595,0.0
4,艾拉,“博萨克风暴”,初雪+极境+海蒂,300,6770,1.16,6.0
4,艾拉,“博萨克风暴”,初雪+海蒂+引星棘刺,300,6770,1.16,0.0
4,重岳,拂尘,凛御银灰+海霓+华法琳,300,6768,1.285,6.0
4,百炼嘉维尔,丛林之魂,初雪+海蒂+灵知,1200,6768,2.408,0.0
4,领主·Sharp,沉默的爆发,凛御银灰+巫恋+铃兰,300,6767,0.907,0.0
3,烛煌,众恶的焚场,巫恋+海蒂,300,6766,0.758,0.0
3,烛煌,众恶的焚场,初雪+海蒂,300,6766,0.758,0.0
4,烛煌,众恶的焚场,巫恋+塞雷娅+海蒂,300,6766,0.758,6.0
4,烛煌,众恶的焚场,巫恋+极境+海蒂,300,6766,0.758,6.0
4,烛煌,众恶的焚场,巫恋+海蒂+引星棘刺,300,6766,0.758,0.0
4,烛煌,众恶的焚场,巫恋+海蒂+阿斯卡纶,300,6766,0.758,6.0
4,烛煌,众恶的焚场,巫恋+海蒂+予愿安洁莉娜,300,6766,0.758,6.0
4,烛煌,众恶的焚场,巫恋+海蒂+泥岩,300,6766,0.758,6.0
4,烛煌,众恶的焚场,巫恋+海蒂+和弦,300,6766,0.758,6.0
4,烛煌,众恶的焚场,巫恋+海蒂+夜魔,300,6766,0.758,6.0
4,烛煌,众恶的焚场,初雪+塞雷娅+海蒂,300,6766,0.758,6.0
4,烛煌,众恶的焚场,初雪+极境+海蒂,300,6766,0.758,6.0
4,烛煌,众恶的焚场,初雪+海蒂+引星棘刺,300,6766,0.758,0.0
4,烛煌,众恶的焚场,初雪+海蒂+阿斯卡纶,300,6766,0.758,6.0
4,烛煌,众恶的焚场,初雪+海蒂+予愿安洁莉娜,300,6766,0.758,6.0
4,烛煌,众恶的焚场,初雪+海蒂+泥岩,300,6766,0.758,6.0
4,烛煌,众恶的焚场,初雪+海蒂+和弦,300,6766,0.758,6.0
4,烛煌,众恶的焚场,初雪+海蒂+夜魔,300,6766,0.758,6.0
4,贝洛内,军师的手段,凛御银灰+巫恋+海蒂,300,6763,1.501,0.0
4,涤火杰西卡,饱和迸射,凛御银灰+极境+华法琳,1200,6762,1.167,6.0
4,涤火杰西卡,饱和迸射,凛御银灰+引星棘刺+华法琳,1200,6762,1.167,0.0
4,涤火杰西卡,掩蔽护卫,极境+灵知+华法琳,300,6761,1.348,6.0
4,涤火杰西卡,掩蔽护卫,灵知+引星棘刺+华法琳,300,6761,1.348,0.0
4,能天使,过载模式,极境+海蒂+灵知,300,6758,1.324,6.0
4,能天使,过载模式,海蒂+灵知+引星棘刺,300,6758,1.324,0.0
4,贝洛内,军师的手段,巫恋+海蒂+华法琳,1200,6755,9.249,0.0
4,贝洛内,军师的手段,初雪+极境+华法琳,1200,6755,9.248,6.0
4,贝洛内,军师的手段,初雪+引星棘刺+华法琳,1200,6755,9.248,0.0
4,新约能天使,开火成瘾症,初雪+海霓+灵知,1200,6754,1.603,6.0
4,涤火杰西卡,饱和迸射,极境+海霓+华法琳,300,6754,0.866,12.0
4,涤火杰西卡,饱和迸射,海霓+海蒂+灵知,1200,6754,1.165,6.0
4,涤火杰西卡,饱和迸射,海霓+引星棘刺+华法琳,300,6754,0.866,6.0
4,可露希尔,Q.E.D.,海蒂+铃兰+华法琳,300,6754,1.725,0.0
4,重岳,拂尘,巫恋+海蒂+铃兰,300,6752,1.279,0.0
4,予愿安洁莉娜,酸橙的心事,初雪+海霓+华法琳,1200,6752,1.921,6.0
4,领主·Sharp,沉默的爆发,凛御银灰+铃兰+华法琳,1200,6752,1.769,0.0
3,新约能天使,开火成瘾症,极境+华法琳,300,6751,0.649,6.0
3,新约能天使,开火成瘾症,引星棘刺+华法琳,300,6751,0.649,0.0
4,新约能天使,开火成瘾症,塞雷娅+极境+华法琳,300,6751,0.649,12.0
4,新约能天使,开火成瘾症,塞雷娅+引星棘刺+华法琳,300,6751,0.649,6.0
4,新约能天使,开火成瘾症,极境+华法琳+阿斯卡纶,300,6751,0.649,12.0
4,新约能天使,开火成瘾症,极境+华法琳+予愿安洁莉娜,300,6751,0.649,12.0
4,新约能天使,开火成瘾症,极境+华法琳+泥岩,300,6751,0.649,12.0
4,新约能天使,开火成瘾症,极境+华法琳+和弦,300,6751,0.649,12.0
4,新约能天使,开火成瘾症,极境+华法琳+夜魔,300,6751,0.649,12.0
4,新约能天使,开火成瘾症,极境+华法琳+烛煌,300,6751,0.649,13.5
4,新约能天使,开火成瘾症,引星棘刺+华法琳+阿斯卡纶,300,6751,0.649,6.0
4,新约能天使,开火成瘾症,引星棘刺+华法琳+予愿安洁莉娜,300,6751,0.649,6.0
4,新约能天使,开火成瘾症,引星棘刺+华法琳+泥岩,300,6751,0.649,6.0
4,新约能天使,开火成瘾症,引星棘刺+华法琳+和弦,300,6751,0.649,6.0
4,新约能天使,开火成瘾症,引星棘刺+华法琳+夜魔,300,6751,0.649,6.0
4,新约能天使,开火成瘾症,引星棘刺+华法琳+烛煌,300,6751,0.649,7.5
4,赤刃明霄陈,赤霄·绝影-驰,海蒂+铃兰+华法琳,300,6748,1.248,0.0
4,真言,无言为真,铃兰+灵知+华法琳,300,6747,1.31,0.0
3,领主·Sharp,沉默的爆发,海蒂+华法琳,300,6747,0.901,0.0
4,领主·Sharp,沉默的爆发,塞雷娅+海蒂+华法琳,300,6747,0.901,6.0
4,领主·Sharp,沉默的爆发,海蒂+华法琳+阿斯卡纶,300,6747,0.901,6.0
4,领主·Sharp,沉默的爆发,海蒂+华法琳+予愿安洁莉娜,300,6747,0.901,6.0
4,领主·Sharp,沉默的爆发,海蒂+华法琳+泥岩,300,6747,0.901,6.0
4,领主·Sharp,沉默的爆发,海蒂+华法琳+和弦,300,6747,0.901,6.0
4,领主·Sharp,沉默的爆发,海蒂+华法琳+夜魔,300,6747,0.901,6.0
4,领主·Sharp,沉默的爆发,海蒂+华法琳+烛煌,300,6747,0.901,7.5
4,艾拉,“博萨克风暴”,极境+海蒂+华法琳,300,6747,1.152,6.0
4,艾拉,“博萨克风暴”,海蒂+引星棘刺+华法琳,300,6747,1.152,0.0
4,烛煌,众恶的焚场,凛御银灰+铃兰+灵知,300,6745,0.753,0.0
4,涤火杰西卡,饱和迸射,凛御银灰+初雪+铃兰,300,6743,0.863,0.0
4,领主·Sharp,沉默的爆发,凛御银灰+巫恋+海蒂,1200,6743,1.766,0.0
4,忍冬,隐狐之艺,凛御银灰+濯尘芙蓉+华法琳,300,6743,1.312,4.5
4,能天使,扫射模式,海蒂+濯尘芙蓉+华法琳,300,6742,1.67,4.5
4,谬因,混沌的本质,海霓+铃兰+华法琳,300,6741,1.171,6.0
4,涤火杰西卡,饱和迸射,巫恋+初雪+濯尘芙蓉,300,6741,0.862,4.5
4,涤火杰西卡,饱和迸射,巫恋+初雪+濯尘芙蓉,1200,6741,1.16,4.5
4,予愿安洁莉娜,酸橙的心事,海蒂+铃兰+华法琳,300,6741,1.316,0.0
4,佩佩,阻遏混乱锤,凛御银灰+海霓+华法琳,300,6733,1.285,6.0
4,灵知,失温症,凛御银灰+巫恋+濯尘芙蓉,300,6733,0.703,4.5
4,灵知,失温症,凛御银灰+初雪+濯尘芙蓉,300,6733,0.703,4.5
4,真言,意识联协,凛御银灰+铃兰+华法琳,300,6729,0.947,0.0
3,涤火杰西卡,饱和迸射,初雪+海蒂,1200,6728,1.156,0.0
4,涤火杰西卡,饱和迸射,初雪+塞雷娅+海蒂,1200,6728,1.156,6.0
4,涤火杰西卡,饱和迸射,初雪+海蒂+阿斯卡纶,1200,6728,1.156,6.0
4,涤火杰西卡,饱和迸射,初雪+海蒂+予愿安洁莉娜,1200,6728,1.156,6.0
4,涤火杰西卡,饱和迸射,初雪+海蒂+泥岩,1200,6728,1.156,6.0
4,涤火杰西卡,饱和迸射,初雪+海蒂+和弦,1200,6728,1.156,6.0
4,涤火杰西卡,饱和迸射,初雪+海蒂+夜魔,1200,6728,1.156,6.0
4,涤火杰西卡,饱和迸射,初雪+海蒂+烛煌,1200,6728,1.156,7.5
4,新约能天使,开火成瘾症,凛御银灰+濯尘芙蓉+灵知,300,6726,0.643,4.5
4,谬因,混沌的本质,凛御银灰+海蒂+华法琳,300,6726,1.166,0.0
4,史尔特尔,黄昏,初雪+铃兰+华法琳,300,6726,1.565,0.0
3,涤火杰西卡,掩蔽护卫,初雪+海蒂,300,6723,1.335,0.0
4,涤火杰西卡,掩蔽护卫,初雪+塞雷娅+海蒂,300,6723,1.335,6.0
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+阿斯卡纶,300,6723,1.335,6.0
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+予愿安洁莉娜,300,6723,1.335,6.0
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+泥岩,300,6723,1.335,6.0
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+和弦,300,6723,1.335,6.0
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+夜魔,300,6723,1.335,6.0
4,涤火杰西卡,掩蔽护卫,初雪+海蒂+烛煌,300,6723,1.335,7.5
4,忍冬,隐狐之艺,巫恋+极境+海蒂,300,6722,1.305,6.0
4,忍冬,隐狐之艺,巫恋+海蒂+引星棘刺,300,6722,1.305,0.0
4,能天使,过载模式,凛御银灰+海霓+海蒂,300,6721,1.311,6.0
4,百炼嘉维尔,丛林之魂,凛御银灰+巫恋+铃兰,300,6721,0.941,0.0
4,贝洛内,军师的手段,凛御银灰+铃兰+华法琳,300,6721,1.485,0.0
4,能天使,扫射模式,巫恋+极境+海蒂,300,6721,1.662,6.0
4,能天使,扫射模式,巫恋+海蒂+引星棘刺,300,6721,1.662,0.0
4,艾拉,“博萨克风暴”,凛御银灰+极境+华法琳,300,6716,1.142,6.0
4,艾拉,“博萨克风暴”,凛御银灰+引星棘刺+华法琳,300,6716,1.142,0.0
4,涤火杰西卡,饱和迸射,海霓+濯尘芙蓉+华法琳,1200,6715,1.152,10.5
4,涤火杰西卡,掩蔽护卫,铃兰+濯尘芙蓉+华法琳,300,6715,1.332,4.5
4,领主·Sharp,沉默的爆发,海霓+海蒂+灵知,300,6715,0.892,6.0
4,涤火杰西卡,饱和迸射,凛御银灰+巫恋+铃兰,300,6713,0.854,0.0
4,能天使,过载模式,凛御银灰+巫恋+海霓,300,6713,1.308,6.0
4,能天使,过载模式,极境+引星棘刺+华法琳,300,6711,1.307,6.0
4,领主·Sharp,沉默的爆发,初雪+海霓+灵知,300,6711,0.891,6.0
4,忍冬,隐狐之艺,初雪+海霓+华法琳,1200,6711,10.643,6.0
4,百炼嘉维尔,丛林之魂,凛御银灰+海蒂+铃兰,300,6709,0.938,0.0
4,隐德来希,灵与欲的惜别,初雪+海霓+华法琳,300,6707,1.641,6.0
4,涤火杰西卡,饱和迸射,海霓+海蒂+濯尘芙蓉,300,6706,0.852,10.5
3,能天使,过载模式,铃兰+华法琳,300,6705,1.305,0.0
4,能天使,过载模式,塞雷娅+铃兰+华法琳,300,6705,1.305,6.0
4,能天使,过载模式,铃兰+华法琳+阿斯卡纶,300,6705,1.305,6.0
4,能天使,过载模式,铃兰+华法琳+予愿安洁莉娜,300,6705,1.305,6.0
